"input","axis","source_reference","parser","status","scheme","host","port","path","query","fragment"
"http://google.com:80\@yahoo.com","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, hostname confusion (backslash before @); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","http","google.com","","/@yahoo.com","",""
"https://user:pass@xdavidhu.me	est.corp.google.com","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, control-character confusion (literal TAB 0x09 in host); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","https","xdavidhu.meest.corp.google.com","","/","",""
"http://127.0.0.
1:6379?SET
test
failure12:80","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, control-character confusion (literal CR LF in host; CRLF/SSRF-redis); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","http","127.0.0.1","6379","/","SETtestfailure12:80",""
"https:/\/\/\github.com/foo/bar","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, backslash confusion (mixed //\ before host); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","https","github.com","","/foo/bar","",""
"http://ヒ:キ@ヒ.abc.ニ/ヒ","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, encoding confusion (non-ASCII host, IDNA); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","http","ヒ.abc.ニ","","/%E3%83%92","",""
"https:///evil.com","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, slash confusion (empty authority, special scheme); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","https","evil.com","","/","",""
"http://example.com:80\@localhost:8080/secret.txt","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, backslash/hostname confusion (validation vs fetch split); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","http","example.com","","/@localhost:8080/secret.txt","",""
"foo://///////bar.com/","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, slash confusion (many slashes, non-special scheme); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","foo","","","///////bar.com/","",""
"www.php.net:80/index.php?test=1","ext-youarealiar","Ajmani et al., 'yoU aRe a Liar', SecWeb 2022, scheme confusion (dotted token before colon); bytes verified vs wspr-ncsu/urlparsing-framework (BSD-3-Clause)","adaR","ok","www.php.net","","","/80/index.php","test=1",""
"https://n.pr\@e.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 2 (Backslash Correction), Table 3 U2 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","n.pr","","/@e.gg","",""
"https://n.pr][e.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 4 (IPv6+ Address Syntax), Table 3 U3 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","reject","","","","/","",""
"https://n.pr#@e.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 7 (Illegal Extra Delimiters), Table 3 U4 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","n.pr","","/","","@e.gg"
"https://n.pr%2ee.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 3 (Overeager Percent Decoding), Table 3 U5 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","n.pr.e.gg","","/","",""
"https://n.pr
e.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 6 (Low ASCII Bytes), Table 3 U6 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","n.pre.gg","","/","",""
"https://n.prİ@e.gg","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Pitfall 5 (Automatic Punycode Conversion), Table 3 U8 (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","e.gg","","/","",""
"https://malware.testing.google.test/testing/malware/*","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Section 6.2 (GSB test vector) (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","malware.testing.google.test","","/testing/malware/*","",""
"http://letsencrypt.org%2F@malware.testing.google.test/testing/malware/*","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Section 6.2 (GSB API/web evasion via Pitfall 3) (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","http","malware.testing.google.test","","/testing/malware/*","",""
"http://letsencrypt.org%5C@malware.testing.google.test/testing/malware/*","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Section 6.2 (GSB API evasion via backslash correction) (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","http","malware.testing.google.test","","/testing/malware/*","",""
"https://malware.testing.google.test\testing\malware\*@letsencrypt.org","ext-equivocal-urls","Reynolds et al., 'Equivocal URLs', ESORICS 2022, Section 6.2 (GSB web-interface evasion via backslash correction) (no artifact released; hand-transcribed from the paper PDF text layer)","adaR","ok","https","malware.testing.google.test","","/testing/malware/*@letsencrypt.org","",""
"http://ex.com/%41%42","pct-unreserved","RFC 3986 S2.3 / WHATWG S1.3 (unreserved should decode)","urltools","ok","http","ex.com","","/%41%42","",""
"http://ex.com/a%2Fb","pct-reserved","RFC 3986 S2.2 (reserved slash stays data)","urltools","ok","http","ex.com","","/a%2Fb","",""
"http://2130706433/","ipv4-whole-decimal","WHATWG host parser (=127.0.0.1); RFC reg-name","urltools","ok","http","2130706433","","/","",""
"http://0x7f.0.0.1/","ipv4-hex","WHATWG IPv4 parser hex form","urltools","ok","http","0x7f.0.0.1","","/","",""
"http://0177.0.0.1/","ipv4-octal","WHATWG IPv4 parser octal form","urltools","ok","http","0177.0.0.1","","/","",""
"http://127.1/","ipv4-short-form","WHATWG IPv4 short form (=127.0.0.1)","urltools","ok","http","127.1","","/","",""
"http://999999999999/","ipv4-overflow","WHATWG host parser MUST reject (out of range)","urltools","ok","http","999999999999","","/","",""
"http://example.com./","host-trailing-dot","RFC 3986 reg-name / WHATWG host","urltools","ok","http","example.com.","","/","",""
"http:\\example.com\a","backslash-as-slash","WHATWG special-scheme treats \ as /; RFC rejects","urltools","ok","","http","\\example.com\a","/","",""
"http://ex.com:80/","default-port-elision","Default port for http elided by WHATWG serializer","urltools","ok","http","ex.com","80","/","",""
"http://münchen.de/","idn-unicode-host","IDNA / Punycode host rendering","urltools","ok","http","münchen.de","","/","",""
"http://xn--mnchen-3ya.de/","idn-punycode-host","IDNA / Punycode host rendering","urltools","ok","http","xn--mnchen-3ya.de","","/","",""
"http://ex.com/a/./b/../c","dot-segment","RFC 3986 S5.2.4 / WHATWG remove-dot-segments","urltools","ok","http","ex.com","","/a/./b/../c","",""
"http://ex.com","empty-path","Empty path vs '/' normalization","urltools","ok","http","ex.com","","/","",""
"http://www.ex.com/","www-prefix","www prefix handling","urltools","ok","http","www.ex.com","","/","",""
"http://user:pass@ex.com/","userinfo","userinfo component handling","urltools","ok","http","ex.com","","/","",""
"http://ex	ample.com/","c0-tab","WHATWG strips ASCII tab/CR/LF; rurl rejects (ADR 0004 boundary)","urltools","ok","http","ex	ample.com","","/","",""
"http://ex.com/a%3Fb","pct-reserved","RFC 3986 S2.2","urltools","ok","http","ex.com","","/a%3Fb","",""
"http://ex.com/a%23b","pct-reserved","RFC 3986 S2.2","urltools","ok","http","ex.com","","/a%23b","",""
"http://ex.com/%7euser","pct-unreserved","RFC 3986 S2.3","urltools","ok","http","ex.com","","/%7euser","",""
"http://ex.com/%4a%6A","pct-unreserved","RFC 3986 S6.2.2.1/S6.2.2.2","urltools","ok","http","ex.com","","/%4a%6A","",""
"http://ex.com/%2e%2e/a","dot-segment","RFC 3986 S6.2.2.2 + S5.2.4","urltools","ok","http","ex.com","","/%2e%2e/a","",""
"http://ex.com/a/%2E./b","dot-segment","PRD SS6.1","urltools","ok","http","ex.com","","/a/%2E./b","",""
"http://ex.com/a/.%2e/b","dot-segment","PRD SS6.1","urltools","ok","http","ex.com","","/a/.%2e/b","",""
"http://ex.com/%2e/a","dot-segment","PRD SS6.1","urltools","ok","http","ex.com","","/%2e/a","",""
"http://ex.com/a/../b/./c","dot-segment","RFC 3986 S5.2.4","urltools","ok","http","ex.com","","/a/../b/./c","",""
"http://ex.com/caf%C3%A9","non-ascii-path","RFC 3986 S2.3 (non-ASCII bytes are not unreserved)","urltools","ok","http","ex.com","","/caf%C3%A9","",""
"http://ex.com/%20foo","space-in-path","RFC 3986 S2.3 (space is not unreserved)","urltools","ok","http","ex.com","","/%20foo","",""
"http://127.0.0.1/","ipv4-canonical","RFC 3986 S3.2.2 IPv4address","urltools","ok","http","127.0.0.1","","/","",""
"http://256/","ipv4-whole-decimal","WPT web-platform-tests/wpt url/resources/urltestdata.json: input=""http://256""","urltools","ok","http","256","","/","",""
"http://999999999/","ipv4-whole-decimal","WPT urltestdata.json: input=""http://999999999""","urltools","ok","http","999999999","","/","",""
"http://4294967295/","ipv4-whole-decimal","WPT urltestdata.json: input=""http://4294967295""","urltools","ok","http","4294967295","","/","",""
"http://4294967296/","ipv4-whole-decimal","WPT urltestdata.json: input=""http://4294967296"" (failure: true)","urltools","ok","http","4294967296","","/","",""
"http://0/","ipv4-whole-decimal","WHATWG URL Standard IPv4 parser","urltools","ok","http","0","","/","",""
"http://0x7f000001/","ipv4-hex","RFC 3986 S3.2.2 reg-name","urltools","ok","http","0x7f000001","","/","",""
"http://0xffffffff/","ipv4-hex","WPT urltestdata.json: input=""http://0xffffffff""","urltools","ok","http","0xffffffff","","/","",""
"http://0xffffffff1/","ipv4-hex","WPT urltestdata.json: input=""http://0xffffffff1"" (failure: true)","urltools","ok","http","0xffffffff1","","/","",""
"http://017700000001/","ipv4-octal","RFC 3986 S3.2.2 reg-name","urltools","ok","http","017700000001","","/","",""
"http://192.168.010.1/","ipv4-octal","RFC 3986 S3.2.2 reg-name","urltools","ok","http","192.168.010.1","","/","",""
"http://00.00.00.00/","ipv4-octal","WPT urltestdata.json: input=""https://00.00.00.00""","urltools","ok","http","00.00.00.00","","/","",""
"http://0000000000000000000000000000000000000000177.0.0.1/","ipv4-octal","WPT urltestdata.json: input=""https://0000...177.0.0.1""","urltools","ok","http","0000000000000000000000000000000000000000177.0.0.1","","/","",""
"http://1.2.3.08/","ipv4-octal","WPT urltestdata.json: input=""http://1.2.3.08"" (failure: true)","urltools","ok","http","1.2.3.08","","/","",""
"http://09.2.3.4/","ipv4-octal","WPT urltestdata.json: input=""http://09.2.3.4"" (failure: true)","urltools","ok","http","09.2.3.4","","/","",""
"http://192.168/","ipv4-short-form","RFC 3986 S3.2.2 reg-name","urltools","ok","http","192.168","","/","",""
"http://192.168.257/","ipv4-short-form","WPT urltestdata.json: input=""http://192.168.257""","urltools","ok","http","192.168.257","","/","",""
"http://256.1.1.1/","ipv4-overflow","RFC 3986 S3.2.2 reg-name","urltools","ok","http","256.1.1.1","","/","",""
"http://192.168.0.257/","ipv4-overflow","WPT urltestdata.json: input=""http://192.168.0.257"" (failure: true)","urltools","ok","http","192.168.0.257","","/","",""
"http://1.2.3.4.5/","ipv4-over-arity","RFC 3986 S3.2.2 reg-name","urltools","ok","http","1.2.3.4.5","","/","",""
"http://ex.com/./g","dot-segment","RFC 3986 S5.4 (abnormal example: absolute-path reference skips merge per S5.3, so remove_dot_segments applies directly)","urltools","ok","http","ex.com","","/./g","",""
"http://ex.com/../g","dot-segment","RFC 3986 S5.4 (abnormal example: absolute-path reference skips merge per S5.3, so remove_dot_segments applies directly)","urltools","ok","http","ex.com","","/../g","",""
"http://foo.09","other","WPT urltestdata.json: input=""http://foo.09"" (failure: true)","urltools","ok","http","foo.09","","/","",""
"http://foo.0x4","other","WPT urltestdata.json: input=""http://foo.0x4"" (failure: true)","urltools","ok","http","foo.0x4","","/","",""
"http://0x1.2.3.4.5","other","WPT urltestdata.json: input=""http://0x1.2.3.4.5"" (failure: true)","urltools","ok","http","0x1.2.3.4.5","","/","",""
"http://1.2.3.08","other","WPT urltestdata.json: input=""http://1.2.3.08"" (failure: true)","urltools","ok","http","1.2.3.08","","/","",""
"http://a!b.example.com/","other","WHATWG host parsing (ada-confirmed); RURL-dxwxeamq / ADR 0009","urltools","ok","http","a!b.example.com","","/","",""
"http://a'b.example.com/","other","WHATWG host parsing (ada-confirmed); RURL-dxwxeamq / ADR 0009 (ada-008 boundary RURL-ffrkfdcq)","urltools","ok","http","a'b.example.com","","/","",""
"http://a+b.example.com/","other","WHATWG host parsing (ada-confirmed); RURL-dxwxeamq / ADR 0009","urltools","ok","http","a+b.example.com","","/","",""
"http://a=b.example.com/","other","WHATWG host parsing (ada-confirmed); RURL-dxwxeamq / ADR 0009","urltools","ok","http","a=b.example.com","","/","",""
"http://a;b.example.com/","other","WHATWG host parsing (ada-confirmed); RURL-dxwxeamq / ADR 0009","urltools","ok","http","a;b.example.com","","/","",""
"http://ex.com%60x.example.com/","other","WHATWG host parser percent-decodes before forbidden-code-point checks; RURL-rgjpcbuk","urltools","ok","http","ex.com%60x.example.com","","/","",""
"file://example:1/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","file","example","1","/","",""
"file://example:test/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","file","example","test","/","",""
"file://example%/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","file","example%","","/","",""
"file://[example]/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","file","","","/","",""
"http://user:pass@/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","","/","",""
"http://foo:-80/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","foo","-80","/","",""
"http:/:@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http://user@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","","/www.example.com","",""
"http:@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http:/@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http://@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","","/www.example.com","",""
"https:@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http:a:b@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http:/a:b@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http://a:b@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","","/www.example.com","",""
"http::@/www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","","/www.example.com","",""
"http:@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","www.example.com","/","",""
"http:/@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","","","www.example.com","/","",""
"http://@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","www.example.com","/","",""
"https://�","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","https","�","","/","",""
"https://%EF%BF%BD","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","https","%ef%bf%bd","","/","",""
"https://x x:12","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","https","x x","12","/","",""
"http://[www.google.com]/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","","","/","",""
"sc://@/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","","","/","",""
"sc://te@s:t@/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","s","t@","/","",""
"sc://:/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","","","/","",""
"sc://:12/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","","12","/","",""
"sc://a b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a b","","/","",""
"sc://a<b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a<b","","/","",""
"sc://a>b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a>b","","/","",""
"sc://a[b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a[b","","/","",""
"sc://a\b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a\b","","/","",""
"sc://a]b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a]b","","/","",""
"sc://a^b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a^b","","/","",""
"sc://a|b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","sc","a|b","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://a b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a b","","/","",""
"http://a%b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a%b","","/","",""
"http://a<b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a<b","","/","",""
"http://a>b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a>b","","/","",""
"http://a[b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a[b","","/","",""
"http://a]b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a]b","","/","",""
"http://a^b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a^b","","/","",""
"http://a|b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","a|b","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ab","","/","",""
"http://ho%00st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%00st","","/","",""
"http://ho%01st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%01st","","/","",""
"http://ho%02st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%02st","","/","",""
"http://ho%03st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%03st","","/","",""
"http://ho%04st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%04st","","/","",""
"http://ho%05st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%05st","","/","",""
"http://ho%06st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%06st","","/","",""
"http://ho%07st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%07st","","/","",""
"http://ho%08st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%08st","","/","",""
"http://ho%09st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%09st","","/","",""
"http://ho%0Ast/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0ast","","/","",""
"http://ho%0Bst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0bst","","/","",""
"http://ho%0Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0cst","","/","",""
"http://ho%0Dst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0dst","","/","",""
"http://ho%0Est/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0est","","/","",""
"http://ho%0Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%0fst","","/","",""
"http://ho%10st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%10st","","/","",""
"http://ho%11st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%11st","","/","",""
"http://ho%12st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%12st","","/","",""
"http://ho%13st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%13st","","/","",""
"http://ho%14st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%14st","","/","",""
"http://ho%15st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%15st","","/","",""
"http://ho%16st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%16st","","/","",""
"http://ho%17st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%17st","","/","",""
"http://ho%18st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%18st","","/","",""
"http://ho%19st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%19st","","/","",""
"http://ho%1Ast/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%1ast","","/","",""
"http://ho%1Bst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%1bst","","/","",""
"http://ho%1Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","urltools","ok","http","ho%1cst","","/","",""
